,Rank,Player,Blocks,PerGame,UniqueID,Rk,W,L,OL,PTS,Playoffs
5672,757,Matt Dumba,3.0,0.23,MIN_2013,11.0,43,27,12,98,True
5673,776,Brett Bulmer,2.0,0.4,MIN_2013,11.0,43,27,12,98,True
5674,788,Carson McMillan,2.0,2,MIN_2013,11.0,43,27,12,98,True
5675,860,Josh Harding,0.0,0,MIN_2013,11.0,43,27,12,98,True
5676,886,John Curry,0.0,0,MIN_2013,11.0,43,27,12,98,True
5677,893,Ilya Bryzgalov,0.0,0,MIN_2013,11.0,43,27,12,98,True
5678,937,Christian Folin,0.0,0,MIN_2013,11.0,43,27,12,98,True
5679,941,Mike Rupp,0.0,0,MIN_2013,11.0,43,27,12,98,True
5680,953,Darcy Kuemper,0.0,0,MIN_2013,11.0,43,27,12,98,True
5681,980,Jake Dowell,0.0,0,MIN_2013,11.0,43,27,12,98,True
5682,981,Niklas Backstrom,0.0,0,MIN_2013,11.0,43,27,12,98,True
5683,38,Nick Schultz,132.0,1.91,CLS_2013,15.0,43,32,7,93,True
5684,51,Jack Johnson,128.0,1.56,CLS_2013,15.0,43,32,7,93,True
5685,103,Ryan Murray,97.0,1.47,CLS_2013,15.0,43,32,7,93,True
5686,118,Fedor Tyutin,89.0,1.29,CLS_2013,15.0,43,32,7,93,True
5687,136,David Savard,81.0,1.16,CLS_2013,15.0,43,32,7,93,True
5688,154,James Wisniewski,73.0,0.97,CLS_2013,15.0,43,32,7,93,True
5689,156,Nikita Nikitin,72.0,1.09,CLS_2013,15.0,43,32,7,93,True
5690,174,Dalton Prout,65.0,1.33,CLS_2013,15.0,43,32,7,93,True
5691,213,Artem Anisimov,55.0,0.68,CLS_2013,15.0,43,32,7,93,True
5692,287,Nick Foligno,42.0,0.6,CLS_2013,15.0,43,32,7,93,True
5693,302,Brandon Dubinsky,39.0,0.51,CLS_2013,15.0,43,32,7,93,True
5694,304,Ryan Johansen,39.0,0.48,CLS_2013,15.0,43,32,7,93,True
5695,311,Cam Atkinson,38.0,0.48,CLS_2013,15.0,43,32,7,93,True
5696,331,Boone Jenner,37.0,0.51,CLS_2013,15.0,43,32,7,93,True
5697,335,R.J. Umberger,36.0,0.49,CLS_2013,15.0,43,32,7,93,True
5698,376,Derek MacKenzie,32.0,0.45,CLS_2013,15.0,43,32,7,93,True
5699,413,Matt Calvert,29.0,0.52,CLS_2013,15.0,43,32,7,93,True
5700,419,Corey Tropp,28.0,0.53,CLS_2013,15.0,43,32,7,93,True
5701,447,Mark Letestu,25.0,0.3,CLS_2013,15.0,43,32,7,93,True
5702,573,Blake Comeau,16.0,0.26,CLS_2013,15.0,43,32,7,93,True
5703,598,Nathan Horton,14.0,0.39,CLS_2013,15.0,43,32,7,93,True
5704,627,Matt Frattin,11.0,0.25,CLS_2013,15.0,43,32,7,93,True
5705,643,Michael Chaput,10.0,0.59,CLS_2013,15.0,43,32,7,93,True
5706,655,Jared Boll,9.0,0.32,CLS_2013,15.0,43,32,7,93,True
5707,694,Cody Goloubef,7.0,1.4,CLS_2013,15.0,43,32,7,93,True
5708,707,Jack Skille,6.0,0.38,CLS_2013,15.0,43,32,7,93,True
5709,709,Matt Taormina,6.0,0.86,CLS_2013,15.0,43,32,7,93,True
5710,764,Dana Tyrell,3.0,0.43,CLS_2013,15.0,43,32,7,93,True
5711,802,Ryan Craig,1.0,0.17,CLS_2013,15.0,43,32,7,93,True
5712,820,Sean Collins,1.0,0.17,CLS_2013,15.0,43,32,7,93,True
5713,828,Tim Erixon,1.0,0.5,CLS_2013,15.0,43,32,7,93,True
5714,852,Sergei Bobrovsky,0.0,0,CLS_2013,15.0,43,32,7,93,True
5715,859,Cody Bass,0.0,0,CLS_2013,15.0,43,32,7,93,True
5716,915,Mike McKenna,0.0,0,CLS_2013,15.0,43,32,7,93,True
5717,954,Curtis McElhinney,0.0,0,CLS_2013,15.0,43,32,7,93,True
5719,39,Thomas Hickey,132.0,1.61,NYI_2013,26.0,34,37,11,79,False
5720,41,Travis Hamonic,132.0,1.91,NYI_2013,26.0,34,37,11,79,False
5721,90,Calvin de Haan,104.0,2.04,NYI_2013,26.0,34,37,11,79,False
5722,113,Dan Boyle,92.0,1.23,NYI_2013,26.0,34,37,11,79,False
5723,125,Brian Strait,86.0,1.83,NYI_2013,26.0,34,37,11,79,False
5724,157,Matt Donovan,72.0,1.38,NYI_2013,26.0,34,37,11,79,False
5725,191,Matt Carkner,59.0,1.11,NYI_2013,26.0,34,37,11,79,False
5726,243,Casey Cizikas,48.0,0.6,NYI_2013,26.0,34,37,11,79,False
5727,247,Frans Nielsen,47.0,0.59,NYI_2013,26.0,34,37,11,79,False
5728,284,Matt Martin,42.0,0.53,NYI_2013,26.0,34,37,11,79,False
5729,315,Brock Nelson,38.0,0.53,NYI_2013,26.0,34,37,11,79,False
5730,342,Kyle Okposo,35.0,0.49,NYI_2013,26.0,34,37,11,79,False
5731,402,Josh Bailey,29.0,0.38,NYI_2013,26.0,34,37,11,79,False
5732,437,Lubomir Visnovsky,26.0,1.08,NYI_2013,26.0,34,37,11,79,False
5733,440,Aaron Ness,26.0,1.3,NYI_2013,26.0,34,37,11,79,False
5734,449,Michael Grabner,25.0,0.39,NYI_2013,26.0,34,37,11,79,False
5735,541,John Tavares,19.0,0.32,NYI_2013,26.0,34,37,11,79,False
5736,594,Colin McDonald,15.0,0.21,NYI_2013,26.0,34,37,11,79,False
5737,606,Cal Clutterbuck,14.0,0.19,NYI_2013,26.0,34,37,11,79,False
5738,609,Kevin Czuczman,13.0,1,NYI_2013,26.0,34,37,11,79,False
5739,661,Radek Martinek,9.0,0.69,NYI_2013,26.0,34,37,11,79,False
5740,676,Ryan Strome,8.0,0.22,NYI_2013,26.0,34,37,11,79,False
5741,679,Scott Mayfield,8.0,1.6,NYI_2013,26.0,34,37,11,79,False
5742,699,Eric Boulton,6.0,0.26,NYI_2013,26.0,34,37,11,79,False
5743,712,John Persson,6.0,0.6,NYI_2013,26.0,34,37,11,79,False
5744,747,Mike Halmo,4.0,0.2,NYI_2013,26.0,34,37,11,79,False
5745,777,Anders Lee,2.0,0.09,NYI_2013,26.0,34,37,11,79,False
5746,782,Johan Sundstrom,2.0,0.18,NYI_2013,26.0,34,37,11,79,False
5747,865,Brett Gallant,0.0,0,NYI_2013,26.0,34,37,11,79,False
5748,882,Anders Nilsson,0.0,0,NYI_2013,26.0,34,37,11,79,False
5749,935,Jaroslav Halak,0.0,0,NYI_2013,26.0,34,37,11,79,False
5750,958,Justin Johnson,0.0,0,NYI_2013,26.0,34,37,11,79,False
5751,965,Kevin Poulin,0.0,0,NYI_2013,26.0,34,37,11,79,False
5752,982,Evgeni Nabokov,0.0,0,NYI_2013,26.0,34,37,11,79,False
5753,42,Jeff Petry,132.0,1.65,EDM_2013,28.0,29,44,9,67,False
5754,81,Andrew Ference,108.0,1.52,EDM_2013,28.0,29,44,9,67,False
5755,86,Justin Schultz,107.0,1.45,EDM_2013,28.0,29,44,9,67,False
5756,106,Mark Fraser,95.0,2.26,EDM_2013,28.0,29,44,9,67,False
5757,119,Boyd Gordon,89.0,1.2,EDM_2013,28.0,29,44,9,67,False
5758,146,Anton Belov,75.0,1.32,EDM_2013,28.0,29,44,9,67,False
5759,186,Martin Marincin,60.0,1.36,EDM_2013,28.0,29,44,9,67,False
5760,193,Matt Hendricks,59.0,0.77,EDM_2013,28.0,29,44,9,67,False
5761,295,Taylor Hall,41.0,0.55,EDM_2013,28.0,29,44,9,67,False
5762,299,Jordan Eberle,40.0,0.5,EDM_2013,28.0,29,44,9,67,False
5763,347,Ryan Nugent-Hopkins,35.0,0.44,EDM_2013,28.0,29,44,9,67,False
5764,359,Sam Gagner,34.0,0.51,EDM_2013,28.0,29,44,9,67,False
5765,381,Philip Larsen,31.0,1.03,EDM_2013,28.0,29,44,9,67,False
5766,401,Ryan Smyth,29.0,0.4,EDM_2013,28.0,29,44,9,67,False
5767,450,Oscar Klefbom,25.0,1.47,EDM_2013,28.0,29,44,9,67,False
5768,475,Nail Yakupov,23.0,0.37,EDM_2013,28.0,29,44,9,67,False
5769,481,Mark Arcobello,23.0,0.56,EDM_2013,28.0,29,44,9,67,False
5770,488,Luke Gazdic,22.0,0.33,EDM_2013,28.0,29,44,9,67,False
5771,505,Ryan Jones,21.0,0.4,EDM_2013,28.0,29,44,9,67,False
5772,525,David Perron,20.0,0.26,EDM_2013,28.0,29,44,9,67,False
5773,556,Jesse Joensuu,18.0,0.43,EDM_2013,28.0,29,44,9,67,False
5774,599,Will Acton,14.0,0.47,EDM_2013,28.0,29,44,9,67,False
5775,666,Denis Grebeshkov,9.0,1.29,EDM_2013,28.0,29,44,9,67,False
5776,677,Anton Lander,8.0,0.3,EDM_2013,28.0,29,44,9,67,False
5777,750,Tyler Pitlick,4.0,0.4,EDM_2013,28.0,29,44,9,67,False
5778,752,Roman Horak,4.0,1.33,EDM_2013,28.0,29,44,9,67,False
5779,773,Taylor Fedun,3.0,0.75,EDM_2013,28.0,29,44,9,67,False
5780,786,Brad Hunt,2.0,0.67,EDM_2013,28.0,29,44,9,67,False
5781,790,Ben Eager,2.0,0.29,EDM_2013,28.0,29,44,9,67,False
5782,818,Ryan Hamilton,1.0,0.5,EDM_2013,28.0,29,44,9,67,False
5783,826,Steven Pinizzotto,1.0,0.17,EDM_2013,28.0,29,44,9,67,False
5784,861,Richard Bachman,0.0,0,EDM_2013,28.0,29,44,9,67,False
5785,910,Ben Scrivens,0.0,0,EDM_2013,28.0,29,44,9,67,False
5786,925,Viktor Fasth,0.0,0,EDM_2013,28.0,29,44,9,67,False
5788,50,Andy Greene,129.0,1.57,NJ_2013,19.0,35,29,18,88,False
5789,116,Anton Volchenkov,91.0,1.63,NJ_2013,19.0,35,29,18,88,False
5790,129,Mark Fayne,83.0,1.15,NJ_2013,19.0,35,29,18,88,False
5791,135,Marek Zidlicky,81.0,1,NJ_2013,19.0,35,29,18,88,False
5792,234,Bryce Salvador,50.0,1.25,NJ_2013,19.0,35,29,18,88,False
5793,235,Adam Henrique,50.0,0.65,NJ_2013,19.0,35,29,18,88,False
5794,293,Jon Merrill,41.0,0.79,NJ_2013,19.0,35,29,18,88,False
5795,303,Dainius Zubrus,39.0,0.48,NJ_2013,19.0,35,29,18,88,False
5796,326,Adam Larsson,37.0,1.42,NJ_2013,19.0,35,29,18,88,False
5797,360,Tuomo Ruutu,34.0,0.45,NJ_2013,19.0,35,29,18,88,False
5798,409,Peter Harrold,29.0,0.88,NJ_2013,19.0,35,29,18,88,False
5799,451,Stephen Gionta,25.0,0.38,NJ_2013,19.0,35,29,18,88,False
5800,462,Travis Zajac,25.0,0.31,NJ_2013,19.0,35,29,18,88,False
5801,465,Ryan Carter,24.0,0.39,NJ_2013,19.0,35,29,18,88,False
5802,477,Steve Bernier,23.0,0.29,NJ_2013,19.0,35,29,18,88,False
5803,522,Eric Gelinas,20.0,0.33,NJ_2013,19.0,35,29,18,88,False
5804,531,Ryane Clowe,19.0,0.44,NJ_2013,19.0,35,29,18,88,False
5805,534,Patrik Elias,19.0,0.29,NJ_2013,19.0,35,29,18,88,False
5806,613,Alexander Urbom,13.0,0.65,NJ_2013,19.0,35,29,18,88,False
5807,648,Michael Ryder,10.0,0.12,NJ_2013,19.0,35,29,18,88,False
5808,664,Jaromir Jagr,9.0,0.11,NJ_2013,19.0,35,29,18,88,False
5809,665,Tim Sestito,9.0,0.56,NJ_2013,19.0,35,29,18,88,False
5810,722,Reid Boucher,5.0,0.22,NJ_2013,19.0,35,29,18,88,False
5811,730,Damien Brunner,5.0,0.08,NJ_2013,19.0,35,29,18,88,False
5812,737,Jacob Josefson,4.0,0.15,NJ_2013,19.0,35,29,18,88,False
5813,751,Mike Sislo,4.0,0.29,NJ_2013,19.0,35,29,18,88,False
5814,765,Cam Janssen,3.0,0.13,NJ_2013,19.0,35,29,18,88,False
5815,793,Mattias Tedenby,2.0,0.13,NJ_2013,19.0,35,29,18,88,False
5816,833,Rostislav Olesz,1.0,0.1,NJ_2013,19.0,35,29,18,88,False
5817,845,Cory Schneider,0.0,0,NJ_2013,19.0,35,29,18,88,False
5818,853,Martin Brodeur,0.0,0,NJ_2013,19.0,35,29,18,88,False
5819,929,Joe Whitney,0.0,0,NJ_2013,19.0,35,29,18,88,False
5820,54,Willie Mitchell,128.0,1.68,LA_2013,9.0,46,28,8,100,True
5821,105,Robyn Regehr,96.0,1.22,LA_2013,9.0,46,28,8,100,True
5822,115,Drew Doughty,91.0,1.17,LA_2013,9.0,46,28,8,100,True
5823,130,Jake Muzzin,82.0,1.08,LA_2013,9.0,46,28,8,100,True
5824,149,Alec Martinez,75.0,1.23,LA_2013,9.0,46,28,8,100,True
5825,161,Slava Voynov,69.0,0.84,LA_2013,9.0,46,28,8,100,True
5826,187,Jarret Stoll,60.0,0.77,LA_2013,9.0,46,28,8,100,True
5827,194,Matt Greene,59.0,1.55,LA_2013,9.0,46,28,8,100,True
5828,270,Anze Kopitar,44.0,0.54,LA_2013,9.0,46,28,8,100,True
5829,334,Trevor Lewis,36.0,0.49,LA_2013,9.0,46,28,8,100,True
5830,405,Jeff Carter,29.0,0.4,LA_2013,9.0,46,28,8,100,True
5831,502,Justin Williams,21.0,0.26,LA_2013,9.0,46,28,8,100,True
5832,507,Mike Richards,21.0,0.26,LA_2013,9.0,46,28,8,100,True
5833,524,Colin Fraser,20.0,0.61,LA_2013,9.0,46,28,8,100,True
5834,560,Dwight King,17.0,0.22,LA_2013,9.0,46,28,8,100,True
5835,611,Kyle Clifford,13.0,0.18,LA_2013,9.0,46,28,8,100,True
5836,622,Dustin Brown,12.0,0.15,LA_2013,9.0,46,28,8,100,True
5837,624,Brayden McNabb,12.0,1,LA_2013,9.0,46,28,8,100,True
5838,634,Jordan Nolan,11.0,0.17,LA_2013,9.0,46,28,8,100,True
5839,649,Marian Gaborik,10.0,0.24,LA_2013,9.0,46,28,8,100,True
5840,667,Tanner Pearson,9.0,0.36,LA_2013,9.0,46,28,8,100,True
5841,671,Tyler Toffoli,8.0,0.13,LA_2013,9.0,46,28,8,100,True
5842,809,Linden Vey,1.0,0.06,LA_2013,9.0,46,28,8,100,True
5843,829,Andrew Campbell,1.0,0.33,LA_2013,9.0,46,28,8,100,True
5844,887,Jonathan Quick,0.0,0,LA_2013,9.0,46,28,8,100,True
5845,905,Martin Jones,0.0,0,LA_2013,9.0,46,28,8,100,True
5847,56,Andrej Sekera,127.0,1.72,CAR_2013,25.0,36,35,11,83,False
5848,60,Ron Hainsey,124.0,1.51,CAR_2013,25.0,36,35,11,83,False
5849,94,Justin Faulk,102.0,1.34,CAR_2013,25.0,36,35,11,83,False
5850,102,Brett Bellemore,98.0,1.53,CAR_2013,25.0,36,35,11,83,False
5851,131,Jay Harrison,82.0,1.21,CAR_2013,25.0,36,35,11,83,False
5852,137,John-Michael Liles,80.0,1.95,CAR_2013,25.0,36,35,11,83,False
5853,195,Ryan Murphy,58.0,1.21,CAR_2013,25.0,36,35,11,83,False
5854,209,Manny Malhotra,56.0,0.81,CAR_2013,25.0,36,35,11,83,False
5855,242,Patrick Dwyer,48.0,0.64,CAR_2013,25.0,36,35,11,83,False
5856,317,Jiri Tlusty,38.0,0.56,CAR_2013,25.0,36,35,11,83,False
5857,327,Jordan Staal,37.0,0.45,CAR_2013,25.0,36,35,11,83,False
5858,395,Alexander Semin,30.0,0.46,CAR_2013,25.0,36,35,11,83,False
5859,415,Eric Staal,28.0,0.35,CAR_2013,25.0,36,35,11,83,False
5860,436,Mike Komisarek,27.0,0.84,CAR_2013,25.0,36,35,11,83,False
5861,453,Radek Dvorak,25.0,0.42,CAR_2013,25.0,36,35,11,83,False
5862,498,Riley Nash,22.0,0.3,CAR_2013,25.0,36,35,11,83,False
5863,557,Drayson Bowman,18.0,0.26,CAR_2013,25.0,36,35,11,83,False
5864,567,Elias Lindholm,17.0,0.29,CAR_2013,25.0,36,35,11,83,False
5865,585,Andrei Loktionov,15.0,0.22,CAR_2013,25.0,36,35,11,83,False
5866,591,Nathan Gerbe,15.0,0.19,CAR_2013,25.0,36,35,11,83,False
5867,681,Jeff Skinner,8.0,0.11,CAR_2013,25.0,36,35,11,83,False
5868,711,Chris Terry,6.0,0.6,CAR_2013,25.0,36,35,11,83,False
